ID,name,latitude,longitude,rdc,Column1
68802,BNTF-MKT,40.882996,-111.885574,0,Sierra Pacific Power Co
68803,BNTF-CEN,40.886532,-111.885094,0,Sierra Pacific Power Co
68804,BNTF-GEN,40.886532,-111.885094,0,Sierra Pacific Power Co
68805,BNTF-GEN,40.886532,-111.885094,0,Sierra Pacific Power Co
64807,ROSE CRK,40.887402,-117.871422,0, 
68810,REC-TP,40.894173,-111.885513,0,Sierra Pacific Power Co
68808,BNTFL-NW,40.902084,-111.881042,0,Sierra Pacific Power Co
64484,LEWIS T,40.90427,-118.637398,0, 
68806,APSUB,40.908905,-111.89006,0,Sierra Pacific Power Co
64808,WINN GT,40.91116,-117.810097,0, 
640011,PETE BAJO,40.911671,-116.295868,0, 
66854,CROYDON,40.912483,-111.398697,0,Sierra Pacific Power Co
66856,COALVILLE,40.912483,-111.398697,0,Sierra Pacific Power Co
65205,BOUNTIFL,40.918282,-111.903709,0,Sierra Pacific Power Co
65206,BOUNTIF1,40.918282,-111.903709,0,Sierra Pacific Power Co
68800,BOUNTIF2,40.918282,-111.903709,0,Sierra Pacific Power Co
66205,PARRISH,40.919102,-111.903564,0,Sierra Pacific Power Co
66206,PARRISH,40.919102,-111.903564,0,Sierra Pacific Power Co
66207,PARRITAP,40.919102,-111.903564,0,Sierra Pacific Power Co
67130,STR98,40.919102,-111.903564,0,Sierra Pacific Power Co
67131,STR256,40.919102,-111.903564,0,Sierra Pacific Power Co
67136,PARRITAP,40.919102,-111.903564,0,Sierra Pacific Power Co
67296,PARRISH,40.919102,-111.903564,0,Sierra Pacific Power Co
640012,CARLIN MILL,40.919189,-116.311813,0, 
64487,EXODUS,40.92944,-116.359306,0, 
640013,LEEVILLE 2,40.932781,-116.328468,0, 
64461,LEEVILLE 1,40.933609,-116.332932,0, 
64349,GRASSVLT,40.934261,-117.746513,0, 
64634,KRAMHILL,40.936562,-117.48764,0, 
640014,LEEVLE_T,40.93819,-116.331917,0, 
640008,TURF,40.939869,-116.331543,0, 
64050,KINGSR SW,40.945469,-117.715218,0, 
64138,WINNSUB,40.945469,-117.715218,0, 
64174,WINN BPA,40.945469,-117.715218,0, 
64208,DAVY TWN,40.945469,-117.715218,0, 
64209,VAL SWT,40.945469,-117.715218,0, 
64210,OROVDA,40.945469,-117.715218,0, 
64211,BOTLE CR,40.945469,-117.715218,0, 
64212,QUINN RV,40.945469,-117.715218,0, 
64049,KINGS RV,40.945499,-117.715202,0, 
64051,MCDERMIT,40.945499,-117.715202,0, 
64572,DEE2,40.945801,-116.468712,0, 
64199,WATER,40.948181,-116.439148,0, 
64197,BLUE STAR,40.96262,-116.351257,0, 
64244,SONOMA,40.962818,-117.723633,0, 
64170,WATER T,40.96381,-116.45546,0, 
64011,BETZE,40.964649,-116.373787,0, 
64013,BLDR_BSN,40.96817,-116.335312,0, 
640006,TROLLEY SWG,40.968609,-116.355309,0, 
64012,TROLLEY,40.96891,-116.355667,0, 
640016,BARRICK TCM2,40.972321,-116.347099,0, 
64191,OXYGEN T,40.972408,-116.35231,0, 
64192,OXYGEN,40.973011,-116.350113,0, 
64190,BARRICK T,40.974751,-116.351601,0, 
64193,BARRICK MILL,40.974751,-116.351601,0, 
640015,BARRICK TCM1,40.976509,-116.353333,0, 
64693,GOLCONDA,40.98138,-117.478996,0, 
67052,BURTONL,40.981937,-111.891365,0,Sierra Pacific Power Co
67137,FARMNGTN,40.981937,-111.891365,0,Sierra Pacific Power Co
67138,FARMNGT2,40.981937,-111.891365,0,Sierra Pacific Power Co
68038,FARMNGT1,40.981937,-111.891365,0,Sierra Pacific Power Co
64008,BAZZA,40.982121,-116.399277,0, 
64200,REDHOUSE,40.98983,-117.232918,0, 
64009,BELL_CRK,40.990639,-116.435242,0, 
64281,RODEO,40.992371,-116.38121,0, 
64800,NVGEOSUB,40.994789,-118.143593,0, 
64801,NVGEOG1,40.994789,-118.143593,0, 
64282,ROASTER,40.996571,-116.37912,0, 
64280,RODEO T,40.99826,-116.38266,0, 
64189,MEIKLE,41.003731,-116.385147,0, 
64358,BANSHEE,41.009708,-116.385193,0, 
640007,ARTURO,41.026379,-116.428513,0, 
64571,DEE1,41.028912,-116.434799,0, 
64651,HOLLISTER,41.042339,-116.557846,0, 
64650,HOLLISTER T,41.054314,-116.457253,0, 
65055,ANSCHUTZ,41.063141,-111.058334,0,Sierra Pacific Power Co
66545,THIEFTP,41.063141,-111.058334,0,Sierra Pacific Power Co
67410,THIEFCRK,41.063141,-111.058334,0,Sierra Pacific Power Co
65895,LITTLEMT,41.064362,-109.347061,0,Sierra Pacific Power Co
65040,ANGEL,41.067818,-111.988754,0,Sierra Pacific Power Co
65041,ANGEL,41.067818,-111.988754,0,Sierra Pacific Power Co
65045,ANGELTAP,41.067818,-111.988754,0,Sierra Pacific Power Co
66378,SMITHS,41.067818,-111.988754,0,Sierra Pacific Power Co
67018,ANGEL1,41.067818,-111.988754,0,Sierra Pacific Power Co
67019,ANGEL3,41.067818,-111.988754,0,Sierra Pacific Power Co
67022,ANGELST,41.067818,-111.988754,0,Sierra Pacific Power Co
67347,SCHICK,41.067818,-111.988754,0,Sierra Pacific Power Co
67465,WALNUTGR,41.072952,-112.024765,0,Sierra Pacific Power Co
67466,WALNUTGR,41.072952,-112.024765,0,Sierra Pacific Power Co
67155,GORDNAVT,41.074165,-111.956947,0,Sierra Pacific Power Co
67156,GORDONAV,41.074165,-111.956947,0,Sierra Pacific Power Co
64958,ROSSI,41.07526,-116.420723,0, 
64957,ROSSI T,41.075699,-116.41008,0, 
64032,COYOTECR,41.094688,-116.423409,0, 
66476,SYRACUSE,41.094704,-112.043388,0,Sierra Pacific Power Co
66480,SYRACUSE,41.094704,-112.043388,0,Sierra Pacific Power Co
66481,SYRACUSE,41.094704,-112.043388,0,Sierra Pacific Power Co
66482,SYRACUSET,41.094704,-112.043388,0,Sierra Pacific Power Co
67395,SYRACUS3,41.094704,-112.043388,0,Sierra Pacific Power Co
67396,SYRACUS4,41.094704,-112.043388,0,Sierra Pacific Power Co
67707,CLRFLDSO,41.094704,-112.043388,0,Sierra Pacific Power Co
67708,CLRFLDS1,41.094704,-112.043388,0,Sierra Pacific Power Co
67709,CLRFLDS2,41.094704,-112.043388,0,Sierra Pacific Power Co
65501,ELAYTON,41.103718,-111.945175,0,Sierra Pacific Power Co
65502,ELAYTON1,41.103718,-111.945175,0,Sierra Pacific Power Co
65503,ELAYTON2,41.103718,-111.945175,0,Sierra Pacific Power Co
64297,OSGOOD T,41.105289,-117.254318,0, 
61512,WELLS,41.110001,-114.980003,0, 
64201,PINSON T,41.13438,-117.241547,0, 
64300,PINSON,41.134399,-117.247002,0, 
65340,CLINTONU,41.141499,-112.057259,0,Sierra Pacific Power Co
65341,CLINWT,41.141499,-112.057259,0,Sierra Pacific Power Co
65342,CLINET,41.141499,-112.057259,0,Sierra Pacific Power Co
67080,CLINTON1,41.141499,-112.057259,0,Sierra Pacific Power Co
67081,CLINTON2,41.141499,-112.057259,0,Sierra Pacific Power Co
65771,HILLTAP,41.146301,-111.963982,0,Sierra Pacific Power Co
65772,HILLFLD,41.146301,-111.963982,0,Sierra Pacific Power Co
66461,SWEBER,41.146301,-111.963982,0,Sierra Pacific Power Co
66462,SWEBER,41.146301,-111.963982,0,Sierra Pacific Power Co
64298,OSGOOD MIDAS,41.157299,-116.979652,0, 
66310,RIVRDAL,41.159836,-112.002174,0,Sierra Pacific Power Co
66311,RIVRDAL,41.159836,-112.002174,0,Sierra Pacific Power Co
67331,RIVRDAL,41.159836,-112.002174,0,Sierra Pacific Power Co
67988,RIVDLPMP,41.159836,-112.002174,0,Sierra Pacific Power Co
67989,MARSWRK,41.159836,-112.002174,0,Sierra Pacific Power Co
69530,RIVERDALEN,41.159836,-112.002174,0,Sierra Pacific Power Co
64245,DUTCH FL,41.16309,-117.650101,0, 
64202,HANSEN CRK T,41.175228,-117.236023,0, 
67328,RIVRDST,41.175789,-112.018181,0,Sierra Pacific Power Co
67463,COZYDALE,41.175789,-112.018181,0,Sierra Pacific Power Co
67464,COZYDALE,41.175789,-112.018181,0,Sierra Pacific Power Co
66639,WOGDNST,41.181183,-111.967987,0,Sierra Pacific Power Co
65947,MIDLAND,41.190113,-112.057114,0,Sierra Pacific Power Co
65948,MIDLNE,41.190113,-112.057114,0,Sierra Pacific Power Co
65949,MIDLNW,41.190113,-112.057114,0,Sierra Pacific Power Co
67240,MIDLAND,41.190113,-112.057114,0,Sierra Pacific Power Co
64302,HANSEN PIT,41.201382,-117.249123,0, 
64203,TWIN CRK T,41.20507,-117.201736,0, 
67990,TAYLOR,41.213055,-112.093567,0,Sierra Pacific Power Co
67991,TAYLOR,41.213055,-112.093567,0,Sierra Pacific Power Co
67993,AIRFORCE,41.213055,-112.093567,0,Sierra Pacific Power Co
64293,TURQ RIDGE,41.215248,-117.245697,0, 
64295,GUARDSHACK,41.216648,-117.181137,0, 
64288,PINION T,41.218639,-117.163322,0, 
64289,PINION,41.218731,-117.165894,0, 
66640,WOGDEN,41.218758,-112.024895,0,Sierra Pacific Power Co
67427,WOGDEN1,41.218758,-112.024895,0,Sierra Pacific Power Co
67428,WOGDEN2,41.218758,-112.024895,0,Sierra Pacific Power Co
65499,EBENCH,41.222263,-111.931038,0,Sierra Pacific Power Co
67122,EBENCH,41.222263,-111.931038,0,Sierra Pacific Power Co
64059,HUMBOLDT,41.227242,-115.939842,0, 
64291,GETCHELL,41.227909,-117.231583,0, 
67798,AEMNC&1A,41.236584,-108.227974,0,Sierra Pacific Power Co
67799,AEMNC&1B,41.236584,-108.227974,0,Sierra Pacific Power Co
64290,SHOVEL SUB,41.237431,-117.158524,0, 
65505,ELMONTE,41.240105,-111.92997,0,Sierra Pacific Power Co
65506,EL,41.240105,-111.92997,0,Sierra Pacific Power Co
67302,PIONEER,41.243309,-111.94651,0,Sierra Pacific Power Co
67303,PIONEER,41.243309,-111.94651,0,Sierra Pacific Power Co
65540,EVANSTON,41.271927,-110.972939,0,Sierra Pacific Power Co
67132,EVANSTN1,41.271927,-110.972939,0,Sierra Pacific Power Co
67133,EVANSTN2,41.271927,-110.972939,0,Sierra Pacific Power Co
67037,BDOT,41.274212,-112.007179,0,Sierra Pacific Power Co
67460,BDO2,41.274212,-112.007179,0,Sierra Pacific Power Co
67461,BDO,41.274212,-112.007179,0,Sierra Pacific Power Co
67462,BDO1,41.274212,-112.007179,0,Sierra Pacific Power Co
66675,WESTZIRC,41.277088,-112.233315,0,Sierra Pacific Power Co
67992,LITLMTNT,41.277088,-112.233315,0,Sierra Pacific Power Co
67995,LITTLMTN,41.277088,-112.233315,0,Sierra Pacific Power Co
64292,JUNIPER T,41.284431,-117.154221,0, 
64286,SAGEMILL,41.286781,-117.155548,0, 
64284,OXYGEN PLANT,41.2868,-117.15361,0, 
65880,KIMCLRK,41.290752,-112.000412,0,Sierra Pacific Power Co
66638,WOGDNNT,41.297447,-111.969231,0,Sierra Pacific Power Co
66650,WARREN,41.29932,-112.01564,0,Sierra Pacific Power Co
67432,WARREN,41.29932,-112.01564,0,Sierra Pacific Power Co
66270,RAILROAD,41.299667,-110.986008,0,Sierra Pacific Power Co
66275,RAILRDPP,41.299667,-110.986008,0,Sierra Pacific Power Co
66238,PLAINCTY,41.304382,-112.055191,0,Sierra Pacific Power Co
66239,PLAINCTY,41.304382,-112.055191,0,Sierra Pacific Power Co
67089,COLDWATR,41.306911,-111.933655,0,Sierra Pacific Power Co
67090,COLDWATR,41.306911,-111.933655,0,Sierra Pacific Power Co
67009,AMOCOTP,41.311733,-110.86377,0,Sierra Pacific Power Co
67059,AMOCO,41.311733,-110.86377,0,Sierra Pacific Power Co
67079,CLEARCK,41.311733,-110.86377,0,Sierra Pacific Power Co
67286,PAINTRS,41.311733,-110.86377,0,Sierra Pacific Power Co
67287,PAINTER,41.311733,-110.86377,0,Sierra Pacific Power Co
67288,PAINTERTAP,41.311733,-110.86377,0,Sierra Pacific Power Co
65778,HINSHAW,41.311985,-110.831696,0,Sierra Pacific Power Co
67221,LONGHOLW,41.311985,-110.831696,0,Sierra Pacific Power Co
66156,MUDDYCRK,41.316448,-110.72039,0,Sierra Pacific Power Co
66158,MUDYCRK1,41.316448,-110.72039,0,Sierra Pacific Power Co
66425,STR204,41.316448,-110.72039,0,Sierra Pacific Power Co
69011,MTNWD1,41.316448,-110.72039,0,Sierra Pacific Power Co
69012,MTNWD2,41.316448,-110.72039,0,Sierra Pacific Power Co
69013,MTNWD3,41.316448,-110.72039,0,Sierra Pacific Power Co
69014,MTNWD4,41.316448,-110.72039,0,Sierra Pacific Power Co
69020,MTNWDG2,41.316448,-110.72039,0,Sierra Pacific Power Co
69022,MTNWDG4,41.316448,-110.72039,0,Sierra Pacific Power Co
65135,BENLOMND,41.339119,-112.048065,0,Sierra Pacific Power Co
65140,BENLOMND,41.339119,-112.048065,0,Sierra Pacific Power Co
65145,BENLOMND,41.339119,-112.048065,0,Sierra Pacific Power Co
64183,JERRITT,41.384689,-115.878166,0, 
64044,QUEENSTAKE,41.407379,-115.903877,0, 
67097,COMPRET,41.454548,-110.880196,0,Sierra Pacific Power Co
67436,WCINLET,41.454548,-110.880196,0,Sierra Pacific Power Co
67445,WHITTAP,41.454548,-110.880196,0,Sierra Pacific Power Co
69150,SECOMP,41.454548,-110.880196,0,Sierra Pacific Power Co
68033,WHITERK,41.455036,-112.035835,0,Sierra Pacific Power Co
68034,WHITERK,41.455036,-112.035835,0,Sierra Pacific Power Co
64790,TUSCAROR,41.465801,-116.150337,0, 
65225,BRIGHAM,41.503117,-112.004135,0,Sierra Pacific Power Co
65226,BRIGHAM,41.503117,-112.004135,0,Sierra Pacific Power Co
64058,HIL_TOP,41.512909,-120.634613,0, 
65215,BRDGRPP,41.533222,-109.478058,0,Sierra Pacific Power Co
69130,BRDGRP,41.533222,-109.478058,0,Sierra Pacific Power Co
69131,BRDGRP,41.533222,-109.478058,0,Sierra Pacific Power Co
65176,MANSFACE,41.533821,-109.490501,0,Sierra Pacific Power Co
65160,BIRCHCK,41.534702,-111.109978,0,Sierra Pacific Power Co
65555,FIREHOLE,41.536659,-109.272598,0,Sierra Pacific Power Co
65556,FIREHOL2,41.536659,-109.272598,0,Sierra Pacific Power Co
65557,ARROWHEAD,41.536659,-109.272598,0,Sierra Pacific Power Co
65558,ARROWHEAD,41.536659,-109.272598,0,Sierra Pacific Power Co
65559,ARROWHEAD2,41.536659,-109.272598,0,Sierra Pacific Power Co
67576,FIREHOL1,41.536659,-109.272598,0,Sierra Pacific Power Co
66325,S.TRONA,41.550369,-109.752769,0,Sierra Pacific Power Co
67338,STRONA,41.550369,-109.752769,0,Sierra Pacific Power Co
67339,STRONA2,41.550369,-109.752769,0,Sierra Pacific Power Co
66075,NGPLTAP,41.570683,-110.912415,0,Sierra Pacific Power Co
66320,RYCMN,41.570683,-110.912415,0,Sierra Pacific Power Co
67065,CARTER,41.570683,-110.912415,0,Sierra Pacific Power Co
64184,BIG SPRG,41.573029,-115.888893,0, 
65175,BLUERIM,41.590382,-109.520508,0,Sierra Pacific Power Co
65888,GOLDRUSH,41.603485,-112.16095,0,Sierra Pacific Power Co
65889,GLDRSHDB,41.603485,-112.16095,0,Sierra Pacific Power Co
67529,BITRCRK,41.616135,-108.524246,0,Sierra Pacific Power Co
65105,BAR-X,41.61655,-108.406227,0,Sierra Pacific Power Co
65106,BAR-X,41.61655,-108.406227,0,Sierra Pacific Power Co
66250,PTROCKS,41.629421,-108.760422,0,Sierra Pacific Power Co
66251,PT,41.629421,-108.760422,0,Sierra Pacific Power Co
66315,ROCKSPGS,41.630405,-109.243454,0,Sierra Pacific Power Co
66316,ROCKSPGS,41.630405,-109.243454,0,Sierra Pacific Power Co
65785,HONEYVIL,41.63715,-112.069466,0,Sierra Pacific Power Co
65786,HONEYVIL,41.63715,-112.069466,0,Sierra Pacific Power Co
65890,LAMPO,41.645931,-112.431358,0,Sierra Pacific Power Co
65891,LAMPO,41.645931,-112.431358,0,Sierra Pacific Power Co
66180,PALISADE,41.648407,-109.49987,0,Sierra Pacific Power Co
67530,ECHOSPRG,41.65007,-107.824814,0,Sierra Pacific Power Co
65580,FTCREEK,41.652534,-106.189949,0,Sierra Pacific Power Co
65583,FTCREEK_WG,41.652534,-106.189949,0,Sierra Pacific Power Co
65584,FTCREEK_CL,41.652534,-106.189949,0,Sierra Pacific Power Co
65585,FTCREEK_LS,41.652534,-106.189949,0,Sierra Pacific Power Co
69152,ARLNGTN,41.652534,-106.189949,0,Sierra Pacific Power Co
67499,LATHAM,41.666344,-107.740768,0,Sierra Pacific Power Co
67500,LATHAMSVC,41.666344,-107.740768,0,Sierra Pacific Power Co
67574,LATHAM,41.666344,-107.740768,0,Sierra Pacific Power Co
66266,RAVEN,41.666737,-109.704285,0,Sierra Pacific Power Co
66267,RAVEN,41.666737,-109.704285,0,Sierra Pacific Power Co
66284,RHONEP,41.666737,-109.704285,0,Sierra Pacific Power Co
66326,SWATERCOL,41.666737,-109.704285,0,Sierra Pacific Power Co
66327,SWEETWATER,41.666737,-109.704285,0,Sierra Pacific Power Co
66328,SWEETWATER,41.666737,-109.704285,0,Sierra Pacific Power Co
66670,WESTVACO,41.666836,-109.712944,0,Sierra Pacific Power Co
66671,WESTVACO,41.666836,-109.712944,0,Sierra Pacific Power Co
69070,HIPLAINS,41.671082,-106.046776,0,Sierra Pacific Power Co
69071,HIPLAINS_LS,41.671082,-106.046776,0,Sierra Pacific Power Co
69072,HIPLAINS_CL,41.671082,-106.046776,0,Sierra Pacific Power Co
69073,HIPLAINS_WG,41.671082,-106.046776,0,Sierra Pacific Power Co
68136,NIBLEY,41.671276,-111.80616,0,Sierra Pacific Power Co
68137,NIBLEY12,41.671276,-111.80616,0,Sierra Pacific Power Co
65165,BLACKSFK,41.683289,-109.903664,0,Sierra Pacific Power Co
65166,BLACKSFK,41.683289,-109.903664,0,Sierra Pacific Power Co
69107,LIMA,41.691982,-110.363174,0,Sierra Pacific Power Co
66010,MONUMENT,41.694996,-110.032326,0,Sierra Pacific Power Co
66011,MONUPST,41.694996,-110.032326,0,Sierra Pacific Power Co
69139,ROBRSNCK,41.700058,-110.362511,0,Sierra Pacific Power Co
68953,LOGNPLT,41.725731,-111.843117,0,Sierra Pacific Power Co
68954,LNPLT4KV,41.725731,-111.843117,0,Sierra Pacific Power Co
67333,ROCKYPT,41.726841,-112.18531,0,Sierra Pacific Power Co
67334,ROCKYPT,41.726841,-112.18531,0,Sierra Pacific Power Co
67335,ROCKYPTT,41.726841,-112.18531,0,Sierra Pacific Power Co
68952,LOGN#3,41.73011,-111.830559,0,Sierra Pacific Power Co
65385,BRIDGER,41.734589,-108.789772,0,Sierra Pacific Power Co
65386,BRIDGER1,41.734589,-108.789772,0,Sierra Pacific Power Co
65387,BRIDGER2,41.734589,-108.789772,0,Sierra Pacific Power Co
65388,BRIDGER3,41.734589,-108.789772,0,Sierra Pacific Power Co
65389,BRIDGER4,41.734589,-108.789772,0,Sierra Pacific Power Co
67797,AEOANT&1,41.734589,-108.789772,0,Sierra Pacific Power Co
67801,ANTPST,41.734589,-108.789772,0,Sierra Pacific Power Co
67826,ANTICLIN,41.734589,-108.789772,0,Sierra Pacific Power Co
67827,ANTICLIN,41.734589,-108.789772,0,Sierra Pacific Power Co
65220,BRIDGER,41.738003,-108.786705,0,Sierra Pacific Power Co
65221,BRIDGER,41.738003,-108.786705,0,Sierra Pacific Power Co
68955,LOGN#4,41.739361,-111.854965,0,Sierra Pacific Power Co
68958,LOGN-USU,41.740879,-111.796028,0,Sierra Pacific Power Co
68951,LOGN#2,41.740925,-111.795906,0,Sierra Pacific Power Co
68957,LOGN#6,41.749767,-111.82708,0,Sierra Pacific Power Co
68956,LOGN#5,41.75832,-111.854523,0,Sierra Pacific Power Co
66050,NAUGHTON,41.758434,-110.599625,0,Sierra Pacific Power Co
66051,NAUGHTON,41.758434,-110.599625,0,Sierra Pacific Power Co
66055,NAUGTG1,41.758434,-110.599625,0,Sierra Pacific Power Co
66060,NAUGTG2,41.758434,-110.599625,0,Sierra Pacific Power Co
66065,NAUGTG3,41.758434,-110.599625,0,Sierra Pacific Power Co
67153,GLENCO,41.758434,-110.599625,0,Sierra Pacific Power Co
67154,GLENCOT,41.758434,-110.599625,0,Sierra Pacific Power Co
67262,NAUGHT8,41.758434,-110.599625,0,Sierra Pacific Power Co
67263,NAUGHT10,41.758434,-110.599625,0,Sierra Pacific Power Co
67311,PMMINETP,41.758434,-110.599625,0,Sierra Pacific Power Co
67454,PMMINE,41.758434,-110.599625,0,Sierra Pacific Power Co
65900,LOGAN,41.766541,-111.784821,0,Sierra Pacific Power Co
65901,LOGAN,41.766541,-111.784821,0,Sierra Pacific Power Co
65735,GREENCA,41.766922,-111.783684,0,Sierra Pacific Power Co
65736,GREENCA,41.766922,-111.783684,0,Sierra Pacific Power Co
68107,CACHE,41.766922,-111.783684,0,Sierra Pacific Power Co
68108,CACHEBRK,41.766922,-111.783684,0,Sierra Pacific Power Co
68109,WLGNCYT,41.766922,-111.783684,0,Sierra Pacific Power Co
66240,PLATTE,41.790798,-107.110764,0,Sierra Pacific Power Co
66245,PLATTE,41.790798,-107.110764,0,Sierra Pacific Power Co
66246,PLATTE,41.790798,-107.110764,0,Sierra Pacific Power Co
67045,BRIDGLND,41.814831,-112.058327,0,Sierra Pacific Power Co
65374,CRAVENCK,41.823856,-110.328812,0,Sierra Pacific Power Co
66680,WHEELON,41.833012,-112.058006,0,Sierra Pacific Power Co
65395,CUTLER,41.834869,-112.052635,0,Sierra Pacific Power Co
65400,CUTLER,41.834869,-112.052635,0,Sierra Pacific Power Co
65405,CTLRG1,41.834869,-112.052635,0,Sierra Pacific Power Co
65406,CTLRG2,41.834869,-112.052635,0,Sierra Pacific Power Co
60823,KELTON,41.838184,-113.143593,0, 
67939,STNDPSC,41.850967,-106.542831,0,Sierra Pacific Power Co
69143,STNDPIPE,41.850967,-106.542831,0,Sierra Pacific Power Co
65725,GRCYNTP,41.852127,-111.828957,0,Sierra Pacific Power Co
66370,SMFLDTP,41.852127,-111.828957,0,Sierra Pacific Power Co
66375,SMITHFIE,41.852127,-111.828957,0,Sierra Pacific Power Co
66376,SMITHFIE,41.852127,-111.828957,0,Sierra Pacific Power Co
67362,SMITHFLD,41.852127,-111.828957,0,Sierra Pacific Power Co
65975,MINERS,41.857014,-106.55204,0,Sierra Pacific Power Co
65976,MINERS,41.857014,-106.55204,0,Sierra Pacific Power Co
65977,MINERSTAP,41.857014,-106.55204,0,Sierra Pacific Power Co
65542,EXXNSC1,41.877769,-110.045105,0,Sierra Pacific Power Co
65543,EXXNSC2,41.877769,-110.045105,0,Sierra Pacific Power Co
65544,EXXNSC3,41.877769,-110.045105,0,Sierra Pacific Power Co
65545,EXXONWY,41.877769,-110.045105,0,Sierra Pacific Power Co
65870,WASHAKT,41.893311,-112.195854,0,Sierra Pacific Power Co
66105,NUCORTP,41.893311,-112.195854,0,Sierra Pacific Power Co
67271,NUCOR,41.893311,-112.195854,0,Sierra Pacific Power Co
67434,WASHAKIE,41.893311,-112.195854,0,Sierra Pacific Power Co
67435,WASHAKIE,41.893311,-112.195854,0,Sierra Pacific Power Co
67489,NUCORRI,41.893311,-112.195854,0,Sierra Pacific Power Co
67946,FREEZOUT,41.960018,-106.394875,0,Sierra Pacific Power Co
69025,7MI_HILL_L,41.961182,-106.394936,0,Sierra Pacific Power Co
69026,7MI_HILL_C,41.961182,-106.394936,0,Sierra Pacific Power Co
69027,7MI_HILL_W,41.961182,-106.394936,0,Sierra Pacific Power Co
69106,7MI_HILL,41.961182,-106.394936,0,Sierra Pacific Power Co
60815,CURLEW,41.965988,-112.944191,0, 
60814,CEDAR CK,41.97657,-113.159882,0, 
64061,IDAHO-NV,41.995529,-114.686996,0, 
67795,AEOLUS,42.007938,-106.383606,0,Sierra Pacific Power Co
67796,AEOLUS,42.007938,-106.383606,0,Sierra Pacific Power Co
67900,AEOLUSVC,42.007938,-106.383606,0,Sierra Pacific Power Co
61412,BORDER TP,42.015388,-114.702499,0, 
61411,BORDER,42.016552,-114.6745,0, 
69029,DUNLAP,42.042339,-106.161713,0,Sierra Pacific Power Co
69030,DUNLAP_LS,42.042339,-106.161713,0,Sierra Pacific Power Co
69031,DUNLAP_CL,42.042339,-106.161713,0,Sierra Pacific Power Co
69032,DUNLAP_WG,42.042339,-106.161713,0,Sierra Pacific Power Co
65570,FRANKLIN,42.088741,-111.821823,0,Sierra Pacific Power Co
65571,FRANKLIN,42.088741,-111.821823,0,Sierra Pacific Power Co
60813,BRIDGE,42.129902,-113.356796,0, 
65920,MALAD,42.156422,-112.311356,0,Sierra Pacific Power Co
65921,MALAD,42.156422,-112.311356,0,Sierra Pacific Power Co
69028,SHIRLYBS,42.179996,-106.230484,0,Sierra Pacific Power Co
66020,MUSTANG,42.205265,-107.930565,0,Sierra Pacific Power Co
66025,MUSTANG,42.205265,-107.930565,0,Sierra Pacific Power Co
65730,GREATDIV,42.206154,-107.875229,0,Sierra Pacific Power Co
65731,GREATDIV,42.206154,-107.875229,0,Sierra Pacific Power Co
66565,TREASTON,42.222893,-111.849495,0,Sierra Pacific Power Co
66570,TREASTON,42.222893,-111.849495,0,Sierra Pacific Power Co
66575,TREASTON,42.222893,-111.849495,0,Sierra Pacific Power Co
66580,TREASR,42.222893,-111.849495,0,Sierra Pacific Power Co
66685,WHISKEYP,42.229313,-107.510788,0,Sierra Pacific Power Co
65100,BAIROIL,42.23888,-107.549072,0,Sierra Pacific Power Co
65101,BAIROIL,42.23888,-107.549072,0,Sierra Pacific Power Co
65102,BAIROIL,42.23888,-107.549072,0,Sierra Pacific Power Co
65320,CHAPPELC,42.249447,-110.223854,0,Sierra Pacific Power Co
65321,CHAPPELC,42.249447,-110.223854,0,Sierra Pacific Power Co
66120,ONEDG23,42.26619,-111.74971,0,Sierra Pacific Power Co
66125,ONEDG1,42.26619,-111.74971,0,Sierra Pacific Power Co
66130,ONEIDA,42.26619,-111.74971,0,Sierra Pacific Power Co
66131,ONEIDATAP,42.26619,-111.74971,0,Sierra Pacific Power Co
60837,VALLEY R,42.28521,-113.39373,0, 
66150,OVID,42.308384,-111.359779,0,Sierra Pacific Power Co
66151,OVID,42.308384,-111.359779,0,Sierra Pacific Power Co
65460,DIFICULT,42.348869,-106.229843,0,Sierra Pacific Power Co
60821,IDAHOME#,42.415859,-113.401077,0, 
67551,JONAHGAS,42.420731,-109.704361,0,Sierra Pacific Power Co
67790,POPULUS,42.425243,-112.156067,0,Sierra Pacific Power Co
67794,POPULUS,42.425243,-112.156067,0,Sierra Pacific Power Co
67811,ANPOPC&1,42.425243,-112.156067,0,Sierra Pacific Power Co
999914,BRIDGER&1MSL,42.425243,-112.156067,0,Sierra Pacific Power Co
999915,BRIDGER&1MSL,42.425243,-112.156067,0,Sierra Pacific Power Co
60816,E HILLS,42.4813,-113.627602,0, 
61950,UNITY,42.482307,-113.744209,0, 
67730,CHIMBUT,42.483189,-110.121918,0,Sierra Pacific Power Co
69125,CHIMBT69,42.483189,-110.121918,0,Sierra Pacific Power Co
67731,CIMAREX,42.500534,-110.425255,0,Sierra Pacific Power Co
65370,COVE,42.514458,-111.793877,0,Sierra Pacific Power Co
60245,MILNER,42.519325,-114.014168,0, 
60841,PAC ETHL,42.519783,-113.81543,0, 
65090,ATLANTIC,42.525227,-108.762177,0,Sierra Pacific Power Co
60248,MLNR PP,42.526939,-114.037117,0, 
67088,COLGEN,42.532005,-108.759758,0,Sierra Pacific Power Co
67485,COLGEN,42.532005,-108.759758,0,Sierra Pacific Power Co
60812,CANAL#,42.5322,-113.544296,0, 
60838,W BURLEY,42.534302,-113.812897,0, 
